train_loss,val_loss,precision,recall,f1
2.249384648935845,2.110297435413095,0.4863532287357999,0.3747807700695301,0.42333908043180424
1.9396175845677965,1.7450115696454613,0.5967989430834185,0.6052911178892442,0.6010150339680695
1.5391523270643104,1.343476174634322,0.7245357443221933,0.6831780764563586,0.7032493804119277
1.18987954114743,1.0593929130510886,0.6770607738377795,0.7460487458977049,0.7098825975278312
0.9561587036429964,0.8652024203472711,0.7835802196624242,0.7756852029556273,0.7796127239201256
0.7913673197062937,0.7282652598422388,0.8402519382245434,0.8362853284474705,0.8382639409281981
0.6829843322120295,0.6414012654149492,0.857835738428434,0.8562585902876027,0.857046438786439
0.6109080925048458,0.5822309609144996,0.8679134466981873,0.8672509074106788,0.867582050565462
0.5603567116156285,0.53968925300632,0.8744220115108288,0.8740892068579654,0.8742555775120419
0.5230909282943234,0.5076111668451967,0.880304881051042,0.880109691018523,0.8802072752137096
0.4944094818118518,0.482481909923741,0.8841418299450995,0.8840165390629142,0.88407918006498
0.47157705705910524,0.46221564317690095,0.887753928588458,0.8876925724315967,0.8877232494498495
0.45292457354418075,0.4454846089003935,0.8901759455202558,0.8901806842901028,0.8901783148988728
0.4373656189328004,0.4314081515630857,0.8914378323546337,0.8915012326485032,0.8914695313743293
0.42415374450498555,0.41937087455877725,0.8942490468238752,0.894311478835545,0.8942802617400752
0.4127674473353497,0.40894012109329825,0.8954307420160266,0.8955004864447643,0.895465612872363
0.4028305960484575,0.3998012999014447,0.8979831004201921,0.8980684454872072,0.8980257709259792
0.39405775816621097,0.39170604320833896,0.8986834804937424,0.8987668255029891,0.8987251510660758
0.38623938750578624,0.3844746069613266,0.9002961463521061,0.900356174585873,0.9003261594684108
0.37921071111826044,0.37795136814269303,0.9021544956585285,0.9022179814201117,0.9021862374224658
0.37284530383908704,0.3720281061337386,0.9033841401412767,0.9034505110852236,0.9034173243942393
0.3670395507368451,0.36661782663807985,0.9044874586126058,0.9045384529485194,0.904512955061827
0.36170987748142275,0.36165474871210157,0.9062264208561874,0.9062482651485244,0.9062373428707201
0.3567897531556614,0.35707414279983274,0.9073292858302787,0.9073934646668043,0.9073613741136786
0.352226635284264,0.3528267453426836,0.9080499024714648,0.9081267924784706,0.9080883458473525
0.3479701909052537,0.3488668092801381,0.9085059355131359,0.9086011886688661,0.9085535595944052
0.3439811334692844,0.3451582705103975,0.9093752381030393,0.9094537485728788,0.9094144916434913
0.3402336167765797,0.34166836346119683,0.9099868136824458,0.9100804577619208,0.9100336333131478
0.3367029990358926,0.3383930828782221,0.9105496573526407,0.910698575905362,0.9106241105406673
0.3333643245778823,0.33529482950296696,0.911294856512116,0.9114259577325686,0.9113604024075419
0.3301983386935531,0.3323593096337188,0.9128613480950714,0.9129730961656387,0.9129172187106499
0.3271872702671714,0.3295736750115666,0.91312017277028,0.9132561086678674,0.9131881356602672
0.3243182787785284,0.3269265052952105,0.9134831618794126,0.9136356914694206,0.9135594203077603
0.3215780273840813,0.32439575638107293,0.9132500204631488,0.9133946787262511,0.9133223438667079
0.3189520279287633,0.3219809500341886,0.9140491261122021,0.9142486779678398,0.9141488911498523
0.3164331240124597,0.31966816076954446,0.9149553538311388,0.9151341035514898,0.9150447199618332
0.3140126583452628,0.3174446860510275,0.9149399619454245,0.9151459241365012,0.9150429314512271
0.3116784400171742,0.315315023212624,0.9157851941329398,0.9160201929575356,0.9159026784714619
0.30942547451475355,0.3132577484065203,0.9167413910860835,0.9169817553253419,0.9168615574522531
0.30724535596152025,0.31127547595156746,0.9176088625158279,0.9178281622552189,0.9177184992844539
0.30513092340252446,0.30935474032273486,0.9179840880746081,0.9181856343109933,0.9180848501314905
0.30308500360765533,0.30750452154677116,0.9182425994943137,0.9184163910483469,0.9183294870489264
0.3010992444886591,0.30571284810295113,0.9184845084908316,0.9186714136932992,0.9185779515845559
0.2991718971300683,0.30397597227610335,0.9187329862636483,0.9189083805179437,0.9188206750205163
0.29730128942416345,0.30229391655029453,0.9191063803141942,0.9192465992327126,0.9191764844259099
0.29548279450896603,0.30066340653337686,0.9197317411729197,0.9198609773854984,0.9197963547396175
0.2937108806805686,0.2990809729814481,0.9195097250292033,0.9196277652829495,0.9195687413680231
0.2919845347729635,0.29753660906998614,0.920236841900026,0.9203902817430816,0.9203135554259658
0.2902957035114918,0.296034042119668,0.9206008337468891,0.9207720875433152,0.9206864526815162
0.2886468617526584,0.29456582424228783,0.921091622172554,0.9212582127741612,0.9211749099415555
0.2870368035909885,0.29313189510420523,0.9213284692690328,0.9215202082304683,0.9214243287750224
0.28546089140926634,0.29173447923374285,0.9219374787882003,0.9221089795000112,0.9220232211691186
0.2839125401223776,0.2903585025669936,0.9225450001751636,0.9226943418959989,0.9226196649922055
0.2823913924125357,0.289014279803006,0.9229385537209961,0.92307943617177,0.923008989570524
0.2808973380209763,0.287699809124863,0.9235389575434187,0.9236947547340894,0.9236168495687233
0.2794344550452264,0.28641249272254826,0.9240272971992812,0.9241748693883786,0.9241010774022799
0.2779980549801512,0.2851471375174751,0.9242683302512594,0.9244231321649791,0.9243457247268776
0.276587714911184,0.2839048260548312,0.9243838085904919,0.9245480465996415,0.9244659203005513
0.2751965884037364,0.28267866431374844,0.9250012553472068,0.9251735341021178,0.9250873867038067
0.27382648951531957,0.2814691457503515,0.9257228730412528,0.9258884007335639,0.9258056294886046
0.2724749389894799,0.28028310969601516,0.9266992852293849,0.9268785661936096,0.9267889170413289
0.27114325822828417,0.27911846547295205,0.9269425716284392,0.9271245820530085,0.9270335679069065
0.26982793749269063,0.27796128493277455,0.926938831634916,0.9271190377230101,0.9270289259213522
0.26852846575368733,0.2768248436474212,0.9275173881200887,0.9277186082688689,0.9276179872822422
0.26725387816591256,0.2757099698646175,0.9276466567715282,0.9278339485226172,0.9277402931944814
0.2659956582842629,0.2746060155141343,0.9278865669691276,0.9280745320570396,0.9279805399948684
0.2647511848967611,0.27352167648078457,0.9281146427777424,0.9283057550409517,0.9282101890721633
0.26352209311365543,0.27244770894556647,0.9289498433939227,0.9291403032928178,0.9290450635820104
0.2623033979444911,0.27138517318533256,0.9290787964291389,0.9292500550484066,0.9291644178474044
0.26110449152743814,0.2703380716459031,0.9290789206315452,0.9292482394332081,0.9291635723187573
0.2599215105330443,0.26930367362198265,0.9293255881930189,0.9294812191692424,0.9294033971659295
0.2587527946458066,0.2682774057682107,0.9296861877788414,0.9298425752823898,0.9297643749544734
0.2575964871297279,0.26726517165825564,0.930050262765427,0.9301894136488699,0.93011983300272
0.25645504874772496,0.26625962367748635,0.9301682054107282,0.9303155763033703,0.930241885020347
0.2553249852489021,0.2652685420434371,0.9301676102249651,0.9303155763033703,0.930241587380223
0.2542048890813006,0.2642910189122086,0.9306398142556361,0.9308097345413515,0.9307247666430047
0.25309419806939176,0.26332239602771945,0.930890295197311,0.9310557504007504,0.930973015447737
0.2519962104780931,0.2623650352501891,0.9310139290791571,0.9311703055875384,0.9310921107675065
0.25091131985152665,0.2614135791616595,0.9313719408870821,0.9315197446361776,0.9314458368981788
0.24983787304648558,0.2604811497680262,0.931736647722345,0.9318890473390979,0.9318128412994158
0.24877803757077405,0.2595585621002212,0.9320953007814842,0.9322556904602578,0.9321754887217278
0.2477286120359456,0.2586485894602143,0.9325902840711201,0.9327268519475187,0.9326585630099592
0.2466841987709572,0.25774581495158516,0.9326929128976273,0.9328507676848175,0.9327718336127044
0.24565320747368954,0.25684848438931357,0.9330631853225364,0.9332210012482406,0.9331420866128071
0.24462932554987207,0.25596389309165984,0.9330554438140535,0.9332210012482406,0.9331382151878447
0.2436194428854766,0.25509571315763585,0.9334217858285351,0.9335931797621397,0.9335074749282659
0.24262069291184254,0.25423324702312616,0.9336739981275782,0.9338439990527378,0.9337589908525312
0.24163029507018693,0.25338328781135716,0.9339236258926334,0.934094818343336,0.9340092142736148
0.2406530136490432,0.2525455701369003,0.9339236258926334,0.934094818343336,0.9340092142736148
0.2396871732367458,0.2517155704555453,0.9340821249414232,0.9342387966338791,0.9341604542186461
0.2387281894548405,0.2508953281893568,0.9340876971106743,0.9342387966338791,0.9341632407622457
0.23777670829224343,0.2500787867267998,0.9341952520658394,0.9343515362054686,0.9342733875998979
